date,volume,open,high,low,close,ma5,ma10,ma20,ma30,pe,market_capital,chg,percent,turnoverrate,amount,volume_post,amount_post,timestamp
20181207,936609,25.1069,25.1754,24.6083,25.0678,,,,,23.5699,10358462157.76,-0.0402,-0.16,0.74,23853357.0,,,1544112000000
20181210,1286909,24.7452,24.9212,24.0804,24.4812,,,,,23.0184,10116064447.36,-0.5866,-2.34,1.02,32145449.0,,,1544371200000
20181211,1123081,24.4812,25.0874,24.4128,25.0776,,,,,23.5791,10362502119.6,0.5973,2.44,0.87,28578218.0,,,1544457600000
20181212,1004982,25.146,25.3025,24.6376,24.6376,,,,,23.1655,10180703836.8,-0.4388,-1.75,0.79,25650879.0,,,1544544000000
20181213,2364162,24.7745,25.8891,24.7745,25.7717,,,,,24.2318,10649339410.24,1.1334,4.6,1.87,61917057.0,,,1544630400000
20181214,1628810,25.8011,25.9673,25.3416,25.5176,,,,,23.9928,10544300402.4,-0.2552,-0.99,1.29,42668982.0,,,1544716800000
20181217,2440678,25.5762,25.5762,24.2759,24.8234,,,,,23.3401,10257463111.76,-0.6941,-2.72,1.92,61498167.0,,,1544976000000
20181218,1643309,24.579,24.9309,23.9533,24.6376,,,,,23.1655,10180703836.8,-0.1862,-0.75,1.3,41141015.0,,,1545062400000
20181219,1444553,24.6279,24.8821,24.3443,24.4421,,,,,22.9816,10099904600.0,-0.1946,-0.79,1.14,36458934.0,,,1545148800000
20181220,1593734,24.403,24.7843,24.2563,24.5496,,,,,23.0827,10144344180.24,0.1075,0.44,1.26,39998429.0,,,1545235200000
20181221,1967388,24.4519,24.8332,24.051,24.5496,,,,,23.0827,10144344180.24,0.0,0.0,1.54,49323145.0,,,1545321600000
20181224,1788506,24.5203,25.6153,24.3346,25.322,,,,,23.8089,10463501165.6,0.7733,3.15,1.42,46150582.0,,,1545580800000
20181225,2089747,25.4002,25.7913,25.0678,25.5176,,,,,23.9928,10544300402.4,0.195,0.77,1.65,54357292.0,,,1545667200000
