date,volume,open,high,low,close,ma5,ma10,ma20,ma30,pe,market_capital,chg,percent,turnoverrate,amount,volume_post,amount_post,timestamp
20180115,4912994,20.9764,22.1691,20.059,21.4155,20.8663,20.6573,20.4397,20.0638,61.6829,2352960000.0,0.0449,0.21,26.74,158968257.8,,,1515945600000
20180116,5100524,20.9764,22.9358,20.9633,22.2608,21.1534,20.7942,20.5881,20.1608,64.1178,2445840000.0,0.8459,3.95,27.78,173449409.92,,,1516032000000
20180117,4786608,22.0773,23.0668,21.6776,22.5885,21.654,21.0059,20.7448,20.2877,65.0615,2481840000.0,0.3272,1.47,26.16,163872488.64,,,1516118400000
20180118,2914013,22.2149,22.4771,21.6645,21.7235,21.8716,21.1534,20.8725,20.3711,62.5701,2386800000.0,-0.8651,-3.83,15.9,98093870.66,,,1516204800000
20180119,3061313,21.671,22.6409,21.2975,21.3303,21.8637,21.2792,20.9584,20.4421,61.4376,2343600000.0,-0.3932,-1.81,16.75,102827960.81,,,1516291200000
20180122,3145594,21.4286,21.5269,19.2202,20.059,21.5924,21.2294,20.9574,20.4559,57.7759,2203920000.0,-1.2713,-5.96,17.21,97428697.08,,,1516550400000
20180123,2026956,20.0131,20.2949,19.6658,19.9803,21.1363,21.1448,20.9397,20.4633,57.5494,2195280000.0,-0.0782,-0.39,11.01,61699820.5,,,1516636800000
20180124,1511217,20.0786,20.3604,19.9672,20.3014,20.6789,21.1665,20.9007,20.5142,58.4742,2230560000.0,0.3217,1.61,8.28,46643142.44,,,1516723200000
20180125,1736408,20.249,20.6029,20.1376,20.1704,20.3683,21.1199,20.8608,20.5487,58.0967,2216160000.0,-0.132,-0.65,9.42,54065710.44,,,1516809600000
20180126,2091800,20.2163,20.2752,19.5609,19.6068,20.0236,20.9436,20.7631,20.5465,56.4735,2154240000.0,-0.5627,-2.79,11.51,63356028.0,,,1516896000000
20180129,1303800,19.6789,20.0721,19.5675,19.9672,20.0052,20.7988,20.728,20.5594,57.5116,2193840000.0,0.3608,1.84,6.96,39547185.0,,,1517155200000
20180130,1861500,19.9345,20.4587,19.7641,20.3146,20.0721,20.6042,20.6992,20.5935,58.512,2232000000.0,0.3474,1.74,10.17,57425271.0,,,1517241600000
20180131,2371482,20.1442,20.1442,18.9515,19.076,19.827,20.253,20.6294,20.5808,54.9446,2095920000.0,-1.2392,-6.1,13.09,70345124.75,,,1517328000000
20180201,1517100,18.8991,19.3644,18.0865,18.2372,19.4404,19.9043,20.5288,20.5498,52.5287,2003760000.0,-0.8394,-4.4,8.32,43317783.0,,,1517414400000
20180202,1017147,18.0537,18.2831,17.595,17.8309,19.0852,19.5544,20.4168,20.4904,51.3584,1959120000.0,-0.4067,-2.23,5.54,27877303.29,,,1517500800000
20180205,1007823,17.6278,17.6737,17.1101,17.1101,18.5138,19.2595,20.2444,20.3914,49.2822,1879920000.0,-0.7204,-4.04,5.42,26691197.06,,,1517760000000
