date,volume,open,high,low,close,ma5,ma10,ma20,ma30,pe,market_capital,chg,percent,turnoverrate,amount,volume_post,amount_post,timestamp
20190516,9730470,12.5828,15.1013,12.5828,15.1013,,,,,30.1112,117407093600.0,4.6121,43.97,1.32,155628835.0,,,1557936000000
20190517,313836514,15.0918,16.5067,13.8845,15.8936,,,,,31.6911,123567116000.0,0.7928,5.25,42.47,5130568741.0,,,1558022400000
20190520,159751289,14.9032,15.5069,14.309,14.309,,,,,28.5314,111247071200.0,-1.5846,-9.97,21.68,2479630601.0,,,1558281600000
20190521,175416199,13.7336,14.7146,13.1393,14.2524,,,,,28.4185,110807069600.0,-0.0572,-0.4,23.72,2586312359.0,,,1558368000000
20190522,114719879,13.8656,14.026,13.4317,13.5166,14.6146,,,,26.9515,105087048800.0,-0.7354,-5.16,15.4,1665634475.0,,,1558454400000
20190523,113401532,13.394,13.394,12.7998,12.8847,14.1713,,,,25.6914,100173697600.0,-0.6326,-4.68,15.29,1571989993.0,,,1558540800000
20190524,64553372,12.6583,13.0827,12.6489,12.7149,13.5355,,,,25.3529,98853692800.0,-0.1701,-1.32,8.66,878951939.0,,,1558627200000
20190527,65893115,12.7809,12.9035,12.6583,12.8469,13.2431,,,,25.6162,99880363200.0,0.1322,1.04,8.83,894692761.0,,,1558886400000
20190528,100975947,12.7998,12.8092,12.3753,12.4602,12.8847,,,,24.8451,96873685600.0,-0.3867,-3.01,13.6,1351638490.0,,,1558972800000
20190529,127892632,12.3659,13.5638,12.2904,12.8469,12.7507,13.6827,,,25.6162,99880363200.0,0.3863,3.1,17.26,1752553350.0,,,1559059200000
20190530,81130223,12.8375,13.0167,12.5451,12.913,12.7564,13.4638,,,25.7478,100393698400.0,0.0655,0.51,10.8,1098296029.0,,,1559145600000
20190531,127966239,12.8281,13.5355,12.7809,13.2242,12.8582,13.1969,,,26.3685,102813707200.0,0.3112,2.41,17.28,1800083670.0,,,1559232000000
20190603,87339514,13.0544,13.1676,12.5923,12.6017,12.8092,13.0262,,,25.1272,97973689600.0,-0.6229,-4.71,11.75,1183577298.0,,,1559491200000
20190604,82738285,12.5545,12.564,11.8943,12.0075,12.7187,12.8017,,,23.9423,93353672800.0,-0.5948,-4.72,11.19,1071327048.0,,,1559577600000
20190605,47528158,12.1867,12.2433,11.8377,11.8754,12.5244,12.6375,,,23.679,92327002400.0,-0.1321,-1.1,6.33,606179847.0,,,1559664000000
20190606,74673466,11.8943,11.9603,11.0831,11.1868,12.1791,12.4677,,,22.306,86973649600.0,-0.6888,-5.8,10.06,902095684.0,,,1559750400000
20190610,38363428,11.2057,11.3189,11.0925,11.2246,11.7792,12.3187,,,22.3812,87266984000.0,0.038,0.34,5.09,456098160.0,,,1560096000000
20190611,66946199,11.2623,11.7433,11.1963,11.6773,11.5943,12.2018,,,23.284,90786996800.0,0.4524,4.03,8.98,819572749.0,,,1560182400000
20190612,51181040,11.5924,11.6396,11.3755,11.3849,11.4698,12.0942,,,22.701,88513655200.0,-0.2919,-2.5,6.88,623438766.0,,,1560268800000
20190613,42278007,11.3472,11.4887,11.1963,11.4415,11.383,11.9537,12.8182,,22.8138,88953656800.0,0.0569,0.5,5.66,508242359.0,,,1560355200000
