date,volume,open,high,low,close,ma5,ma10,ma20,ma30,pe,market_capital,chg,percent,turnoverrate,amount,volume_post,amount_post,timestamp
20181207,3548400,3.6463,3.7341,3.5653,3.5788,3.6018,3.5349,3.5491,3.4746,26.6172,1908000000.0,-0.0541,-1.49,0.98,19158018.0,,,1544112000000
20181210,2115700,3.491,3.5316,3.4573,3.4843,3.5761,3.541,3.5511,3.4832,25.9141,1857600000.0,-0.0945,-2.64,0.59,10917061.0,,,1544371200000
20181211,1244000,3.5045,3.5113,3.4505,3.4843,3.5518,3.5417,3.5484,3.4899,25.9141,1857600000.0,0.0,0.0,0.34,6406246.0,,,1544457600000
20181212,1747750,3.5113,3.5788,3.491,3.5316,3.5424,3.5403,3.5501,3.498,26.2657,1882800000.0,0.0474,1.36,0.48,9140762.0,,,1544544000000
20181213,1340550,3.6058,3.6058,3.5113,3.5181,3.5194,3.5565,3.5488,3.5059,26.1652,1875600000.0,-0.0134,-0.38,0.37,7044105.0,,,1544630400000
20181214,1148800,3.5518,3.5518,3.3965,3.4033,3.4843,3.543,3.5339,3.5077,25.3115,1814400000.0,-0.1147,-3.26,0.32,5902763.0,,,1544716800000
20181217,1032500,3.4033,3.4708,3.3695,3.41,3.4695,3.5228,3.5207,3.5086,25.3617,1818000000.0,0.0068,0.2,0.29,5222297.0,,,1544976000000
20181218,739030,3.4033,3.4438,3.3627,3.41,3.4546,3.5032,3.515,3.5102,25.3617,1818000000.0,0.0,0.0,0.2,3731044.0,,,1545062400000
20181219,944130,3.3965,3.41,3.2142,3.3357,3.4154,3.4789,3.4995,3.5093,24.8092,1778400000.0,-0.0743,-2.18,0.26,4675836.0,,,1545148800000
20181220,1516700,3.2885,3.4033,3.2817,3.3155,3.3749,3.4472,3.4846,3.5079,24.6586,1767600000.0,-0.0203,-0.61,0.42,7477839.0,,,1545235200000
20181221,1395000,3.2885,3.3087,3.2074,3.2547,3.3452,3.4148,3.4748,3.5043,24.2066,1735200000.0,-0.0607,-1.83,0.38,6726721.0,,,1545321600000
20181224,1102700,3.2547,3.3087,3.2209,3.2682,3.3168,3.3931,3.4671,3.4985,24.307,1742400000.0,0.0133,0.41,0.3,5345775.0,,,1545580800000
20181225,1528600,3.2817,3.2885,3.0454,3.2074,3.2763,3.3655,3.4536,3.4874,23.855,1710000000.0,-0.0608,-1.86,0.42,7116184.0,,,1545667200000
20181226,974700,3.2142,3.2547,3.1669,3.1804,3.2452,3.3303,3.4353,3.4769,23.6542,1695600000.0,-0.0269,-0.84,0.26,4642854.0,,,1545753600000
20181227,1533350,3.248,3.2817,3.1534,3.1602,3.2142,3.2945,3.4255,3.464,23.5035,1684800000.0,-0.0204,-0.64,0.42,7330434.0,,,1545840000000
20181228,1080100,3.1534,3.1872,3.0994,3.1467,3.1926,3.2689,3.406,3.4456,23.403,1677600000.0,-0.0136,-0.43,0.3,5027836.0,,,1545926400000
20190102,750050,3.1399,3.2074,3.1197,3.1669,3.1723,3.2446,3.3837,3.4287,25.9093,1688400000.0,0.0201,0.64,0.21,3503841.0,,,1546358400000
20190103,764400,3.1737,3.2142,3.1467,3.1602,3.1629,3.2196,3.3614,3.4165,25.8541,1684800000.0,-0.0067,-0.21,0.21,3600032.0,,,1546444800000
20190104,1250000,3.1467,3.275,3.1264,3.2682,3.1804,3.2128,3.3459,3.4039,26.738,1742400000.0,0.1081,3.42,0.34,5979016.0,,,1546531200000
20190107,1362865,3.2952,3.329,3.275,3.302,3.2088,3.2115,3.3293,3.3936,27.0142,1760400000.0,0.0337,1.03,0.37,6679849.0,,,1546790400000
20190108,1086650,3.302,3.3492,3.2952,3.3222,3.2439,3.2182,3.3165,3.3893,27.1799,1771200000.0,0.0201,0.61,0.3,5343923.0,,,1546876800000
20190109,1754927,3.3492,3.4033,3.329,3.3357,3.2777,3.225,3.3091,3.3864,27.2904,1778400000.0,0.0136,0.41,0.48,8758174.0,,,1546963200000
20190110,1510976,3.3222,3.3965,3.3222,3.356,3.3168,3.2398,3.3027,3.3823,27.4561,1789200000.0,0.0203,0.61,0.41,7533593.0,,,1547049600000
20190111,2126738,3.3492,3.5518,3.3425,3.4505,3.3533,3.2669,3.2986,3.3792,28.2295,1839600000.0,0.0946,2.82,0.58,10859267.0,,,1547136000000
20190114,1733700,3.4168,3.4168,3.3087,3.329,3.3587,3.2837,3.2891,3.3783,27.2352,1774800000.0,-0.1215,-3.52,0.47,8639178.0,,,1547395200000
