date,volume,open,high,low,close,ma5,ma10,ma20,ma30,pe,market_capital,chg,percent,turnoverrate,amount,volume_post,amount_post,timestamp
20180115,2917159,8.1162,8.2134,8.019,8.1162,8.1046,8.0735,7.9612,7.9721,19.7575,8044261476.8,-0.0391,-0.48,0.41,24360646.73,,,1515945600000
20180116,6212011,8.0968,8.2912,8.0579,8.2912,8.1357,8.1055,7.9821,7.9766,20.1834,8217670706.24,0.1753,2.16,0.84,52413226.94,,,1516032000000
20180117,4903431,8.262,8.262,8.0676,8.1065,8.1415,8.1133,7.9933,7.9763,19.7338,8034627630.72,-0.1849,-2.23,0.69,41144423.22,,,1516118400000
20180118,2525734,8.0774,8.2134,8.0676,8.0968,8.1532,8.1211,8.0054,7.9795,19.7102,8024993784.64,-0.0097,-0.12,0.35,21092086.66,,,1516204800000
20180119,1845717,8.0871,8.1065,8.0093,8.019,8.1259,8.1192,8.0103,7.984,19.5209,7947923016.0,-0.0777,-0.96,0.26,15280992.45,,,1516291200000
20180122,1668260,7.9996,8.1065,7.9899,8.1065,8.124,8.1143,8.0229,7.9866,19.7338,8034627630.72,0.0874,1.09,0.23,13861675.42,,,1516550400000
20180123,1639600,8.0871,8.1454,8.0871,8.1065,8.0871,8.1114,8.0443,7.9912,19.7338,8034627630.72,0.0,0.0,0.23,13687700.0,,,1516636800000
20180124,2254400,8.1162,8.1454,8.0482,8.0871,8.0832,8.1123,8.0569,7.9976,19.6865,8015359938.56,-0.0195,-0.24,0.31,18782561.55,,,1516723200000
20180125,1729438,8.0871,8.1454,8.0774,8.0968,8.0832,8.1182,8.0706,8.0006,19.7102,8024993784.64,0.0097,0.12,0.24,14460562.72,,,1516809600000
20180126,2950700,8.0871,8.2232,8.0579,8.2134,8.1221,8.124,8.0876,8.0103,19.9941,8140599937.6,0.1166,1.44,0.4,24821296.9,,,1516896000000
20180129,2305218,8.2134,8.2329,8.0676,8.0968,8.1201,8.1221,8.0978,8.0148,19.7102,8024993784.64,-0.1166,-1.42,0.32,19304877.78,,,1517155200000
20180130,4790446,8.1065,8.2815,8.0288,8.2523,8.1493,8.1182,8.1119,8.0275,20.0888,8179135321.92,0.1555,1.92,0.66,40530574.4,,,1517241600000
20180131,3439838,8.194,8.2426,8.0482,8.1843,8.1687,8.1259,8.1196,8.0375,19.9231,8111698399.36,-0.0677,-0.82,0.48,28744177.16,,,1517328000000
20180201,5301950,8.1648,8.1648,7.8927,8.0676,8.1629,8.123,8.1221,8.0446,19.6392,7996092246.4,-0.117,-1.43,0.74,43718758.0,,,1517414400000
20180202,3445188,8.0093,8.019,7.7372,7.9121,8.1026,8.1123,8.1157,8.0443,19.2606,7841950709.12,-0.1557,-1.93,0.47,28055833.08,,,1517500800000
20180205,2114640,7.9024,7.9218,7.7663,7.9121,8.0657,8.0929,8.1036,8.0462,19.2606,7841950709.12,0.0,0.0,0.29,17054344.16,,,1517760000000
20180206,5722802,7.7663,7.9607,7.5136,7.9607,8.0074,8.0783,8.0948,8.0556,19.3789,7890119939.52,0.0483,0.61,0.71,45716940.29,,,1517846400000
20180207,1959391,7.8732,7.9218,7.776,7.8538,7.9413,8.055,8.0837,8.0563,19.1186,7784147632.64,-0.1067,-1.34,0.26,15780688.89,,,1517932800000
20180208,1250800,7.883,7.8927,7.7566,7.776,7.8829,8.0229,8.0705,8.0547,18.9293,7707076864.0,-0.0778,-0.99,0.17,10059421.0,,,1518019200000
20180209,1998902,7.6886,7.8149,7.5136,7.7566,7.8518,7.9772,8.0506,8.0508,18.882,7687809171.84,-0.0194,-0.25,0.27,15674095.77,,,1518105600000
20180212,1053300,7.7372,7.7955,7.708,7.708,7.811,7.9384,8.0302,8.0446,18.7637,7639639941.44,-0.0489,-0.63,0.14,8392639.0,,,1518364800000
20180213,1102036,7.7469,7.8149,7.64,7.6691,7.7527,7.88,7.9991,8.0346,18.6691,7601104557.12,-0.0385,-0.5,0.15,8748740.68,,,1518451200000
20180214,1075280,7.7177,7.8344,7.64,7.7955,7.741,7.8411,7.9835,8.0268,18.9767,7726344556.16,0.1265,1.65,0.15,8551712.64,,,1518537600000
