date,volume,open,high,low,close,ma5,ma10,ma20,ma30,pe,market_capital,chg,percent,turnoverrate,amount,volume_post,amount_post,timestamp
20181207,531417,17.5104,17.6008,17.2602,17.2602,17.5925,17.3686,17.1879,16.3672,34.4675,3527349800.0,-0.0069,-0.04,0.68,13340089.0,,,1544112000000
20181210,1099460,17.0516,17.7676,17.0516,17.4479,17.4896,17.452,17.2435,16.527,34.8423,3565706000.0,0.1881,1.09,1.44,27825529.0,,,1544371200000
20181211,1188682,17.5382,17.9344,17.4896,17.9205,17.5452,17.4986,17.3293,16.6635,35.7863,3662306800.0,0.4728,2.71,1.53,30488557.0,,,1544457600000
20181212,689544,18.0735,18.0735,17.5869,17.8163,17.5424,17.5598,17.4204,16.7882,35.5781,3640997800.0,-0.1039,-0.58,0.88,17606029.0,,,1544544000000
20181213,777518,17.712,17.9484,17.6008,17.8927,17.6675,17.6536,17.4757,16.9082,35.7308,3656624400.0,0.0766,0.43,1.01,19976547.0,,,1544630400000
20181214,1109940,17.7537,17.8719,17.0308,17.1003,17.6355,17.614,17.4486,16.9629,34.1483,3494676000.0,-0.7927,-4.43,1.44,27779251.0,,,1544716800000
20181217,913699,17.1003,17.2949,16.718,17.0238,17.5507,17.5202,17.4194,17.022,33.9956,3479049400.0,-0.077,-0.45,1.19,22302722.0,,,1544976000000
20181218,974938,16.9613,17.288,16.7527,17.0794,17.3825,17.4638,17.4218,17.0773,34.1066,3490414200.0,0.0562,0.33,1.28,23946976.0,,,1545062400000
20181219,568288,17.0308,17.3366,16.7527,16.8361,17.1865,17.3644,17.371,17.1327,33.6208,3440693200.0,-0.2425,-1.42,0.74,13941105.0,,,1545148800000
20181220,762777,16.6832,17.288,16.6832,17.1629,17.0405,17.354,17.3568,17.196,34.2732,3507461400.0,0.3266,1.94,1.0,18773455.0,,,1545235200000
20181221,920962,17.5313,17.5313,16.7597,17.135,17.0474,17.3415,17.3551,17.2391,34.2177,3501779000.0,-0.0275,-0.16,1.19,22580639.0,,,1545321600000
20181224,664399,16.9752,17.5174,16.8917,17.3644,17.1156,17.3331,17.3926,17.2734,34.6758,3548658800.0,0.2296,1.34,0.86,16545362.0,,,1545580800000
20181225,1210343,17.2602,17.7259,16.8361,17.6981,17.2393,17.3109,17.4048,17.3232,35.3421,3616847600.0,0.3334,1.92,1.55,30150739.0,,,1545667200000
20181226,1056428,17.5313,17.6564,17.1003,17.3505,17.3422,17.2643,17.4121,17.3684,34.648,3545817600.0,-0.3469,-1.96,1.36,26374436.0,,,1545753600000
20181227,993814,17.3922,17.5035,16.8153,16.9613,17.3019,17.1712,17.4124,17.3742,33.8706,3466264000.0,-0.3886,-2.24,1.28,24604303.0,,,1545840000000
20181228,1550172,16.996,17.1281,16.4816,16.9265,17.2602,17.1538,17.3839,17.3503,33.8012,3459161000.0,-0.0339,-0.2,2.02,37318238.0,,,1545926400000
20190102,865690,16.9265,17.1003,16.5094,16.711,17.1295,17.1225,17.3213,17.3204,32.4735,3415122400.0,-0.215,-1.27,1.13,20942000.0,,,1546358400000
20190103,629318,16.6624,16.8917,16.3426,16.4747,16.8848,17.062,17.2629,17.3019,32.0143,3382656538.8,-0.2356,-1.41,0.82,15020102.0,,,1546444800000
20190104,906485,16.2314,16.9891,16.1966,16.857,16.7861,17.0641,17.2143,17.2687,32.7572,3444955000.0,0.3822,2.32,1.18,21841365.0,,,1546531200000
20190107,1049872,17.1559,17.3714,16.9404,17.3575,16.8653,17.0836,17.2188,17.2657,33.7298,3547238200.0,0.5006,2.97,1.36,26027779.0,,,1546790400000
20190108,740183,17.3575,17.5938,17.2393,17.3227,16.9446,17.1024,17.2219,17.2708,33.6622,3540135200.0,-0.0347,-0.2,0.97,18513098.0,,,1546876800000
20190109,2028553,17.5174,18.0318,17.2741,17.8302,17.1684,17.1489,17.241,17.3114,34.6483,3643839000.0,0.5076,2.93,2.65,51966385.0,,,1546963200000
20190110,1233662,17.6981,18.004,17.5174,17.573,17.3881,17.1364,17.2237,17.3153,34.1485,3591276800.0,-0.2567,-1.44,1.6,31526397.0,,,1547049600000
20190111,785428,17.7259,17.9553,17.5174,17.8232,17.5813,17.1837,17.224,17.3359,34.6348,3642418400.0,0.2495,1.42,1.01,20093171.0,,,1547136000000
20190114,1122821,17.8441,17.9762,17.6008,17.8997,17.6898,17.2776,17.2244,17.3674,34.7834,3658045000.0,0.0766,0.43,1.44,28785530.0,,,1547395200000
20190115,831469,17.8649,17.8719,17.5869,17.7954,17.7843,17.3644,17.2591,17.3774,34.5808,3636736000.0,-0.1038,-0.58,1.09,21158238.0,,,1547481600000
20190116,914489,17.6703,17.8649,17.5521,17.6981,17.7579,17.4632,17.2928,17.3686,34.3917,3616847600.0,-0.0979,-0.55,1.2,23299864.0,,,1547568000000
20190117,748916,17.7954,17.7954,17.2602,17.3158,17.7064,17.5473,17.3047,17.3577,33.6487,3538714600.0,-0.3823,-2.16,0.96,18887782.0,,,1547654400000
20190118,514695,17.1768,17.6008,17.1768,17.4896,17.6397,17.6105,17.3373,17.3464,33.9864,3574229600.0,0.1732,1.0,0.66,12917907.0,,,1547740800000
20190121,1486212,17.6494,18.0526,17.3783,17.8649,17.6328,17.6613,17.3724,17.3663,34.7159,3650942000.0,0.376,2.15,1.92,38075294.0,,,1548000000000
20190122,1443209,18.0526,18.0526,17.0725,17.1142,17.4965,17.6404,17.3714,17.3614,33.257,3497517200.0,-0.7503,-4.2,1.89,36239314.0,,,1548086400000
20190123,1175454,17.0238,17.2741,16.7041,16.8222,17.3213,17.5396,17.3443,17.3406,32.6897,3437852000.0,-0.2927,-1.71,1.53,28626153.0,,,1548172800000
20190124,875210,16.9126,17.142,16.426,17.0099,17.2602,17.4833,17.3099,17.3102,33.0544,3476208200.0,0.1884,1.12,1.13,21214822.0,,,1548259200000
20190125,1332589,16.9543,17.0725,16.5442,16.5789,17.078,17.3589,17.2713,17.269,32.2169,3388131000.0,-0.4303,-2.53,1.74,32076468.0,,,1548345600000
20190128,785778,16.6902,16.85,16.287,16.5164,16.8083,17.2205,17.249,17.2231,32.0953,3375345600.0,-0.063,-0.38,1.03,18713958.0,,,1548604800000
20190129,754536,16.6137,16.6137,16.1341,16.141,16.6137,17.0551,17.2098,17.1911,31.3659,3298633200.0,-0.3749,-2.27,0.96,17745214.0,,,1548691200000
20190130,1506191,16.1619,16.3356,15.5015,16.1549,16.4802,16.9008,17.182,17.1621,31.3929,3301474400.0,0.0145,0.09,1.97,34586911.0,,,1548777600000
20190131,2040338,16.0715,16.0715,14.8272,14.862,16.0506,16.6554,17.1013,17.0882,28.8804,3037242800.0,-1.2923,-8.0,2.67,44872189.0,,,1548864000000
20190201,1583506,15.2512,16.3495,15.2512,16.3495,16.0048,16.5414,17.076,17.072,31.7711,3341251200.0,1.4877,10.01,2.08,36385067.0,,,1548950400000
20190211,1774019,16.4538,17.2463,16.3078,17.1142,16.1243,16.4663,17.0638,17.0704,33.257,3497517200.0,0.7651,4.68,2.31,43010093.0,,,1549814400000
20190212,1855971,17.1142,17.8997,17.003,17.5799,16.4121,16.5129,17.0767,17.0852,34.162,3592697400.0,0.4655,2.72,2.42,47009966.0,,,1549900800000
20190213,1692472,17.6008,18.0526,17.6008,17.8302,16.7472,16.6137,17.0767,17.1007,34.6483,3643839000.0,0.2496,1.42,2.21,43407063.0,,,1549987200000
20190214,1831992,17.9623,18.428,17.7607,17.9484,17.3644,16.7075,17.0954,17.1091,34.878,3667989200.0,0.1177,0.66,2.38,47707158.0,,,1550073600000
20190215,1810346,18.1986,18.7408,18.0735,18.4071,17.776,16.8904,17.1246,17.1443,35.7695,3761748800.0,0.4595,2.56,2.36,48232386.0,,,1550160000000
20190218,2657815,18.282,18.8242,18.2264,18.6643,18.086,17.1052,17.1628,17.2011,36.2693,3814311000.0,0.2577,1.4,3.38,70967073.0,,,1550419200000
20190219,1549869,18.8729,19.0467,18.3654,18.6921,18.3084,17.3603,17.2077,17.2599,36.3233,3819993400.0,0.028,0.15,2.03,41673631.0,,,1550505600000
20190220,1059875,18.7895,18.8312,18.2264,18.6157,18.4655,17.6063,17.2536,17.3234,36.1748,3804366800.0,-0.0766,-0.41,1.38,28253408.0,,,1550592000000
20190221,2358196,18.6296,19.2343,18.2681,18.4906,18.574,17.9692,17.3123,17.3906,35.9316,3778796000.0,-0.1247,-0.67,3.08,63846079.0,,,1550678400000
20190222,2097394,18.6852,19.2204,18.6296,19.1996,18.7325,18.2542,17.3978,17.4687,37.3094,3923697200.0,0.7082,3.83,2.72,57399792.0,,,1550764800000
20190225,3202348,19.5194,20.423,19.2413,19.7696,18.9535,18.5197,17.493,17.5491,38.4171,4040186400.0,0.5702,2.97,4.18,90657542.0,,,1551024000000
20190226,2831833,19.9225,19.9434,19.1162,19.144,19.0439,18.6762,17.5945,17.6098,37.2014,3912332400.0,-0.6247,-3.16,3.64,79410042.0,,,1551110400000
20190227,2357604,19.3247,19.7001,18.6921,18.8034,19.0814,18.7735,17.6936,17.6423,36.5395,3842723000.0,-0.3408,-1.78,3.07,65229543.0,,,1551196800000
20190228,1668228,18.9076,19.3873,18.8242,19.2761,19.2385,18.9063,17.8069,17.699,37.458,3939323800.0,0.472,2.51,2.16,46104968.0,,,1551283200000
