date,volume,open,high,low,close,ma5,ma10,ma20,ma30,pe,market_capital,chg,percent,turnoverrate,amount,volume_post,amount_post,timestamp
20180115,5989121,8.8893,8.8893,8.5444,8.5641,8.8972,8.9445,8.8198,8.8092,76.8445,6409361640.0,-0.3152,-3.55,0.86,52667993.17,,,1515945600000
20180116,3817024,8.4754,8.6627,8.4656,8.5838,8.7868,8.9169,8.8046,8.7878,77.0213,6424112760.0,0.0197,0.23,0.55,33258326.69,,,1516032000000
20180117,3729800,8.5838,8.6725,8.4951,8.6331,8.7316,8.8804,8.7922,8.7878,77.4635,6460990560.0,0.0489,0.57,0.54,32475567.0,,,1516118400000
20180118,3122116,8.6528,8.7514,8.5838,8.6528,8.6627,8.8568,8.7878,8.7845,77.6403,6475741680.0,0.0199,0.23,0.45,27369042.04,,,1516204800000
20180119,2972791,8.6627,8.7218,8.5937,8.5937,8.6055,8.8233,8.7853,8.7822,77.1098,6431488320.0,-0.0588,-0.68,0.42,26060262.04,,,1516291200000
20180122,5989034,8.6429,8.6922,8.5148,8.6725,8.6272,8.7622,8.7873,8.7806,77.8172,6490492800.0,0.0791,0.92,0.86,52331303.24,,,1516550400000
20180123,7833377,8.7415,8.9287,8.7316,8.8006,8.6705,8.7287,8.8075,8.7786,78.9668,6586375080.0,0.1283,1.48,1.13,70153609.02,,,1516636800000
20180124,4687238,8.7514,8.8401,8.6922,8.8105,8.706,8.7188,8.8243,8.7816,79.0552,6593750640.0,0.0097,0.11,0.67,41723715.48,,,1516723200000
20180125,4723950,8.7908,8.8795,8.7415,8.7612,8.7277,8.6952,8.8336,8.7806,78.6131,6556872840.0,-0.0493,-0.56,0.68,42255124.0,,,1516809600000
20180126,3783793,8.7316,8.7809,8.6627,8.6824,8.7454,8.6755,8.8243,8.7799,77.9056,6497868360.0,-0.0789,-0.9,0.55,33442762.13,,,1516896000000
20180129,3325900,8.6824,8.7218,8.5444,8.5543,8.7218,8.6745,8.8095,8.7714,76.7561,6401986080.0,-0.1285,-1.48,0.47,29121153.0,,,1517155200000
20180130,2208575,8.5543,8.5838,8.505,8.5444,8.6706,8.6705,8.7937,8.7599,76.6676,6394610520.0,-0.0103,-0.12,0.32,19140494.0,,,1517241600000
20180131,5197110,8.5345,8.5345,8.2093,8.2192,8.5523,8.6292,8.7548,8.7379,73.7495,6151217040.0,-0.3256,-3.81,0.74,43880973.3,,,1517328000000
20180201,7074511,8.1502,8.2783,7.6476,7.6673,8.3335,8.5306,8.6937,8.7021,68.7975,5738185680.0,-0.5515,-6.71,1.01,56692858.78,,,1517414400000
20180202,4071400,7.687,7.6969,7.4899,7.5786,8.1128,8.4291,8.6262,8.6666,68.0016,5671805640.0,-0.0889,-1.16,0.59,31316012.99,,,1517500800000
20180205,2545400,7.3815,7.5589,7.3421,7.48,7.8979,8.3099,8.536,8.6282,67.1173,5598050040.0,-0.0985,-1.3,0.37,19309050.0,,,1517760000000
20180206,8298450,7.3519,7.3716,6.7311,6.7311,7.5352,8.1029,8.4158,8.5726,60.3968,5037507480.0,-0.7487,-10.01,1.19,59461043.64,,,1517846400000
20180207,5059937,6.9282,6.9971,6.4748,6.7705,7.2455,7.8989,8.3089,8.5158,60.7505,5067009720.0,0.0397,0.59,0.73,34851437.56,,,1517932800000
20180208,3882382,6.8,6.9873,6.7212,6.9676,7.1056,7.7195,8.2074,8.4623,62.519,5214520920.0,0.197,2.91,0.55,27265736.96,,,1518019200000
20180209,5606386,6.8296,6.8296,6.4058,6.6916,6.9282,7.5205,8.098,8.3897,60.043,5008005240.0,-0.2759,-3.96,0.81,38122314.98,,,1518105600000
20180212,3341918,6.7508,6.938,6.7311,6.8986,6.8119,7.3549,8.0147,8.3246,61.9,5162892000.0,0.2068,3.09,0.48,23246662.4,,,1518364800000
20180213,3892788,6.9084,7.0858,6.9084,6.938,6.8533,7.1942,7.9324,8.2606,62.2538,5192394240.0,0.0393,0.57,0.56,27586089.4,,,1518451200000
20180214,1955400,6.9873,7.0366,6.9183,6.9774,6.8946,7.0701,7.8496,8.1932,62.6075,5221896480.0,0.0395,0.57,0.28,13816775.0,,,1518537600000
20180222,3219782,7.076,7.145,7.0267,7.145,6.9301,7.0178,7.7742,8.1351,64.1108,5347281000.0,0.1675,2.4,0.46,23191972.1,,,1519228800000
20180223,2858881,7.145,7.145,7.0661,7.0957,7.0109,6.9695,7.6993,8.074,63.6686,5310403200.0,-0.0493,-0.69,0.41,20583684.96,,,1519315200000
20180226,5364490,7.145,7.2928,7.1154,7.2435,7.0799,6.9459,7.6279,8.006,64.995,5421036600.0,0.1476,2.08,0.77,39226911.26,,,1519574400000
20180227,8238474,7.3716,7.4998,7.2829,7.4308,7.1785,7.0159,7.5594,7.9491,66.6752,5561172240.0,0.1876,2.59,1.19,61892991.14,,,1519660800000
20180228,11429714,7.3913,8.0418,7.2928,7.6377,7.3105,7.1026,7.5007,7.9068,68.5322,5716059000.0,0.2073,2.79,1.64,89177063.59,,,1519747200000
20180301,7057108,7.549,7.7166,7.48,7.6279,7.4071,7.1686,7.4441,7.8611,68.4438,5708683440.0,-0.0099,-0.13,1.01,54507143.64,,,1519833600000
20180302,7699057,7.5392,7.8348,7.5392,7.6574,7.5195,7.2652,7.3928,7.8204,68.709,5730810120.0,0.0297,0.39,1.11,60259263.28,,,1519920000000
20180305,5513700,7.6574,7.8053,7.5983,7.7461,7.62,7.3499,7.3524,7.7931,69.5049,5797190160.0,0.0888,1.16,0.79,43160760.94,,,1520179200000
20180306,7344270,7.7166,7.8545,7.687,7.756,7.685,7.4318,7.313,7.7655,69.5933,5804565720.0,0.0101,0.13,1.06,57810523.05,,,1520265600000
20180307,6364194,7.6969,7.7461,7.5589,7.618,7.6811,7.4958,7.2829,7.7317,68.3553,5701307880.0,-0.1381,-1.78,0.92,49285875.67,,,1520352000000
20180308,4058859,7.5687,7.6476,7.4899,7.5786,7.6712,7.5392,7.2785,7.6959,68.0016,5671805640.0,-0.0396,-0.52,0.58,31188026.46,,,1520438400000
20180309,5584993,7.6377,7.7363,7.5884,7.7264,7.685,7.6022,7.2859,7.667,69.328,5782439040.0,0.1478,1.95,0.8,43552485.41,,,1520524800000
20180312,7682196,7.7954,7.9137,7.7954,7.9137,7.7185,7.6693,7.3076,7.6417,71.0082,5922574680.0,0.187,2.42,1.09,61244817.91,,,1520784000000
20180313,8883889,7.9334,8.0319,7.8545,7.9432,7.756,7.7205,7.3682,7.6131,71.2735,5944701360.0,0.0293,0.37,1.28,71529149.7,,,1520870400000
20180314,11520562,7.8841,8.1305,7.8841,8.1305,7.8585,7.7698,7.4362,7.5904,72.9536,6084837000.0,0.1875,2.36,1.57,93966390.75,,,1520956800000
20180315,17936191,8.4754,8.4754,8.0615,8.1206,7.9669,7.819,7.4938,7.5691,72.8652,6077461440.0,-0.0098,-0.12,2.58,150209679.08,,,1521043200000
20180316,18104464,7.9827,8.7415,7.8841,8.3374,8.0891,7.887,7.5761,7.5576,74.8106,6239723760.0,0.2168,2.67,2.61,152100922.7,,,1521129600000
