date,volume,open,high,low,close,ma5,ma10,ma20,ma30,pe,market_capital,chg,percent,turnoverrate,amount,volume_post,amount_post,timestamp
20180115,99578809,10.1345,10.2831,9.4609,9.5104,10.1841,10.3832,9.5857,9.2251,49.5661,18244800000.0,-0.5749,-5.7,5.1,993744059.1,,,1515945600000
20180116,85304188,9.5005,9.6986,9.3618,9.6788,10.0176,10.3069,9.6268,9.2472,50.4438,18567885000.0,0.1683,1.77,4.39,819950849.25,,,1516032000000
20180117,73648037,9.5797,9.7482,9.2925,9.6491,9.8274,10.2247,9.6719,9.2892,50.2889,18510870000.0,-0.03,-0.31,3.82,711256327.57,,,1516118400000
20180118,70872703,9.7878,10.0454,9.5599,9.659,9.7165,10.1197,9.7338,9.3258,50.3406,18529875000.0,0.0096,0.1,3.7,700967542.63,,,1516204800000
20180119,73945787,9.7878,9.8869,9.5203,9.7482,9.6491,10.0454,9.8101,9.3737,50.8053,18700920000.0,0.0889,0.92,3.81,723887979.74,,,1516291200000
20180122,114908220,9.6689,10.3525,9.6293,10.3525,9.8175,10.0008,9.9171,9.4351,53.9548,19860225000.0,0.6044,6.2,5.93,1161038906.27,,,1516550400000
20180123,93556356,10.2534,10.4813,10.1246,10.3624,9.9542,9.9859,10.0226,9.4959,54.0064,19879230000.0,0.0104,0.1,4.86,972576740.38,,,1516636800000
20180124,76748648,10.2831,10.3327,9.8769,9.976,10.0196,9.9235,10.1113,9.5497,51.9928,19138035000.0,-0.3865,-3.73,3.96,777954930.29,,,1516723200000
20180125,84079337,10.085,10.4218,9.976,10.1147,10.1108,9.9136,10.1667,9.6045,52.7156,19404105000.0,0.1387,1.39,4.37,865037786.39,,,1516809600000
20180126,57822745,9.9562,10.0355,9.8076,9.8175,10.1246,9.8869,10.1623,9.6527,51.1667,18833955000.0,-0.2974,-2.94,2.97,577840593.73,,,1516896000000
20180129,57518524,9.8274,10.085,9.7184,9.7878,10.0117,9.9146,10.1489,9.6953,51.0118,18776940000.0,-0.0295,-0.3,2.98,575881253.94,,,1517155200000
20180130,55013290,9.7184,9.8571,9.4212,9.6293,9.8651,9.9096,10.1083,9.7211,50.1857,18472860000.0,-0.1586,-1.62,2.87,533657932.26,,,1517241600000
20180131,95648754,9.0844,9.0844,8.6683,8.6683,9.6035,9.8116,10.0181,9.7184,45.1774,16629375000.0,-0.961,-9.98,5.02,841894126.88,,,1517328000000
20180201,117861060,8.4504,8.6881,7.8065,7.9749,9.1756,9.6432,9.8814,9.7036,41.5632,15299025000.0,-0.6935,-8.0,6.16,974880137.26,,,1517414400000
20180202,106451645,7.965,8.6683,7.6281,8.4801,8.9081,9.5163,9.7809,9.7122,44.1964,16268280000.0,0.5056,6.34,5.51,871906962.03,,,1517500800000
20180205,77487707,8.2027,8.7872,8.1334,8.4108,8.6327,9.3222,9.6615,9.7188,43.835,16135245000.0,-0.0695,-0.82,4.04,661835451.74,,,1517760000000
20180206,58166230,8.1235,8.4702,7.8263,7.8857,8.284,9.0745,9.5302,9.7066,41.0986,15127980000.0,-0.5248,-6.24,3.01,479006304.96,,,1517846400000
20180207,56516047,8.1631,8.2523,7.8758,8.0244,8.1552,8.8793,9.4014,9.7006,41.8214,15394050000.0,0.1388,1.76,2.94,461293684.3,,,1517932800000
20180208,41515667,7.9352,8.1235,7.856,7.9848,8.1572,8.6664,9.29,9.6666,41.6149,15318030000.0,-0.0393,-0.49,2.14,334535310.32,,,1518019200000
20180209,68412258,7.7173,7.7668,7.1823,7.1823,7.8976,8.4028,9.1448,9.5758,37.4327,13778625000.0,-0.8025,-10.05,3.57,507018644.01,,,1518105600000
20180212,42550475,7.2517,7.4003,7.1031,7.3309,7.6816,8.1571,9.0359,9.485,38.2072,14063700000.0,0.1487,2.07,2.2,311542842.53,,,1518364800000
20180213,43656706,7.4102,7.5093,7.2616,7.2814,7.5608,7.9224,8.916,9.3796,37.9491,13968675000.0,-0.0499,-0.68,2.27,326493035.69,,,1518451200000
20180214,28097131,7.321,7.4795,7.2418,7.43,7.4419,7.7985,8.8051,9.2783,38.7235,14253750000.0,0.1485,2.04,1.44,208503097.65,,,1518537600000
