date,volume,open,high,low,close,ma5,ma10,ma20,ma30,pe,market_capital,chg,percent,turnoverrate,amount,volume_post,amount_post,timestamp
20181207,7259959,7.9688,8.028,7.6927,7.7519,8.03,7.8397,7.8554,7.602,61.6156,8690731700.16,-0.1776,-2.24,0.65,57396617.0,,,1544112000000
20181210,7153032,7.6927,7.742,7.5448,7.6237,7.9215,7.8347,7.8633,7.6289,60.5966,8546991862.88,-0.1279,-1.65,0.64,55254076.0,,,1544371200000
20181211,11784721,7.6434,7.8012,7.4955,7.6927,7.8426,7.8554,7.8638,7.6582,61.1453,8624390236.8,0.0694,0.91,1.05,91378729.0,,,1544457600000
20181212,7251524,7.6927,7.7124,7.525,7.5941,7.7184,7.8091,7.8554,7.6825,60.3614,8513821131.2,-0.0985,-1.28,0.65,55858635.0,,,1544544000000
20181213,7651128,7.5941,7.7124,7.525,7.6927,7.671,7.818,7.8323,7.7101,61.1453,8624390236.8,0.0987,1.3,0.68,59249684.0,,,1544630400000
20181214,8434455,7.6927,7.6927,7.387,7.4757,7.6158,7.8229,7.7982,7.7229,59.4207,8381138204.48,-0.2169,-2.82,0.76,64264604.0,,,1544716800000
20181217,3993889,7.456,7.4955,7.3574,7.4955,7.5901,7.7558,7.7677,7.7315,59.5775,8403252025.6,0.0194,0.26,0.35,30058170.0,,,1544976000000
20181218,8183716,7.4955,7.4955,7.1897,7.2686,7.5053,7.674,7.7415,7.7318,57.7745,8148943082.72,-0.2271,-3.03,0.72,60483680.0,,,1545062400000
20181219,4910153,7.2982,7.3179,7.1503,7.1601,7.4185,7.5684,7.6932,7.721,56.9122,8027317066.56,-0.1083,-1.49,0.44,36018295.0,,,1545148800000
20181220,4008801,7.1601,7.2686,7.1305,7.2292,7.3258,7.4984,7.6602,7.717,57.4609,8104715440.48,0.0687,0.96,0.36,29289972.0,,,1545235200000
20181221,4103018,7.2193,7.2785,7.1404,7.2193,7.2745,7.4452,7.6424,7.7187,57.3825,8093658529.92,-0.0101,-0.14,0.37,30008469.0,,,1545321600000
20181224,3605666,7.1897,7.3179,7.1404,7.3081,7.2371,7.4136,7.6242,7.7134,58.088,8193170724.96,0.0888,1.23,0.32,26622475.0,,,1545580800000
20181225,6680381,7.2686,7.2686,6.9432,7.1799,7.2193,7.3623,7.6089,7.6966,57.0689,8049430887.68,-0.1279,-1.75,0.6,48011253.0,,,1545667200000
20181226,6524539,7.17,7.3475,7.1503,7.3081,7.2489,7.3337,7.5714,7.6815,58.088,8193170724.96,0.1285,1.79,0.58,47996654.0,,,1545753600000
20181227,4647581,7.3968,7.3968,7.1207,7.1207,7.2272,7.2765,7.5472,7.647,56.5986,7983089424.32,-0.1871,-2.56,0.41,34368051.0,,,1545840000000
20181228,4261502,7.1601,7.3179,7.1503,7.1996,7.2233,7.2489,7.5359,7.6151,57.2257,8071544708.8,0.079,1.11,0.37,31253878.0,,,1545926400000
20190102,3087814,7.2588,7.3278,7.2094,7.2292,7.2075,7.2223,7.4891,7.5859,37.8918,8104715440.48,0.0295,0.41,0.28,22748995.0,,,1546358400000
20190103,7043306,7.2489,7.456,7.1996,7.387,7.2489,7.2341,7.454,7.5724,38.7189,8281626009.44,0.1576,2.18,0.63,52625131.0,,,1546444800000
20190104,10490980,7.2982,7.6927,7.2588,7.6631,7.3199,7.2844,7.4264,7.5569,40.1663,8591219505.12,0.2763,3.74,0.94,80638193.0,,,1546531200000
20190107,6605461,7.6927,7.7913,7.6533,7.742,7.4442,7.3357,7.4171,7.552,40.5798,8679674789.6,0.0789,1.03,0.59,51751073.0,,,1546790400000
20190108,6028181,7.7223,7.8308,7.6335,7.7519,7.5546,7.389,7.4171,7.5579,40.6315,8690731700.16,0.0101,0.13,0.54,47262389.0,,,1546876800000
20190109,9786286,7.7519,8.0773,7.7519,7.8801,7.6848,7.4462,7.4299,7.5648,41.3036,8834471537.44,0.1279,1.65,0.87,78924146.0,,,1546963200000
20190110,6187057,7.9097,8.0675,7.89,7.9886,7.8051,7.527,7.4447,7.5816,41.8722,8956097553.6,0.1087,1.38,0.54,50037530.0,,,1547049600000
20190111,5671434,8.0379,8.0379,7.9097,7.959,7.8643,7.5921,7.4629,7.5783,41.7171,8922926821.92,-0.0296,-0.37,0.51,45807860.0,,,1547136000000
