date,volume,open,high,low,close,ma5,ma10,ma20,ma30,pe,market_capital,chg,percent,turnoverrate,amount,volume_post,amount_post,timestamp
20180115,10119346,23.3276,23.3276,21.9988,22.176,23.8493,24.4605,25.0984,25.2887,32.0446,9355114912.38,-1.3379,-5.69,2.57,231226109.55,,,1515945600000
20180116,5865078,22.4122,22.5697,22.1169,22.3433,23.3453,24.1987,24.9192,25.1968,32.2864,9425703884.2,0.1663,0.75,1.48,133295479.19,,,1516032000000
20180117,5199670,22.3827,22.4221,21.6051,22.0874,22.8985,23.8857,24.6948,25.1062,31.9166,9317744280.24,-0.257,-1.15,1.32,116190926.54,,,1516118400000
20180118,3558000,21.9693,22.3335,21.8512,22.0185,22.428,23.6052,24.4758,24.9911,31.817,9288678233.02,-0.0685,-0.31,0.89,79961566.18,,,1516204800000
20180119,4943003,21.9398,22.491,21.9201,22.2154,22.1681,23.302,24.2553,24.8759,32.1015,9371724082.22,0.196,0.89,1.25,111861241.77,,,1516291200000
20180122,6068732,22.2547,22.7961,21.5756,22.5402,22.241,23.0451,24.0594,24.7814,32.5708,9508749733.4,0.3244,1.46,1.54,137170281.88,,,1516550400000
20180123,3039892,22.3532,22.6189,22.2449,22.4024,22.2528,22.7991,23.9148,24.659,32.3717,9450617638.96,-0.1375,-0.61,0.76,69149036.61,,,1516636800000
20180124,5229494,22.4024,23.1209,22.2449,22.9044,22.4162,22.6573,23.7952,24.5596,33.0971,9662384554.42,0.5018,2.24,1.33,121120427.41,,,1516723200000
20180125,4255951,22.8453,23.5146,22.7567,22.806,22.5737,22.5008,23.6864,24.455,32.9549,9620861629.82,-0.0985,-0.43,1.08,100153158.26,,,1516809600000
20180126,3152836,22.7469,23.239,22.7272,22.9831,22.7272,22.4477,23.5939,24.3434,33.2109,9695602894.1,0.1779,0.78,0.8,73510936.64,,,1516896000000
20180129,4180834,22.7371,23.0225,22.1268,22.1465,22.6485,22.4447,23.4526,24.2138,32.0019,9342658035.0,-0.8366,-3.64,1.04,95248304.85,,,1517155200000
20180130,3496582,22.1465,22.806,22.1169,22.7961,22.7272,22.49,23.3444,24.1095,32.9406,9616709337.36,0.6489,2.93,0.88,79864066.74,,,1517241600000
20180131,4350340,22.6485,22.6485,21.5559,21.7035,22.487,22.4516,23.1687,23.9471,31.3619,9155804874.3,-1.0919,-4.79,1.09,97230938.23,,,1517328000000
20180201,4670179,21.7134,21.9102,20.2862,20.5519,22.0362,22.3049,22.9551,23.7522,29.6978,8669986656.48,-1.1525,-5.31,1.18,100072363.13,,,1517414400000
20180202,3814376,20.5519,21.1228,20.3059,20.9555,21.6307,22.179,22.7405,23.5632,30.2809,8840230647.34,0.4028,1.96,0.97,80943957.54,,,1517500800000
20180205,2398413,20.4732,21.1622,20.1877,20.9653,21.3945,22.0215,22.5333,23.3801,30.2951,8844382939.8,0.0105,0.05,0.61,50951949.08,,,1517760000000
20180206,3634480,20.6602,20.7685,19.4987,19.8236,20.8,21.7636,22.2813,23.1977,28.6453,8362717014.44,-1.1427,-5.45,0.9,74531556.4,,,1517846400000
20180207,3235554,20.1287,20.1681,18.9771,19.735,20.4063,21.4466,22.052,23.0123,28.5173,8325346382.3,-0.0892,-0.45,0.82,64871688.2,,,1517932800000
20180208,4651972,19.8629,20.9161,19.6858,20.6799,20.4319,21.234,21.8674,22.8689,29.8827,8723966458.46,0.9453,4.79,1.18,96445810.3,,,1518019200000
20180209,3454414,19.981,20.5322,19.607,20.0696,20.2547,20.9427,21.6952,22.7101,29.0008,8466524325.94,-0.61,-2.95,0.86,70397209.26,,,1518105600000
20180212,5027320,20.1484,21.4181,20.1287,21.0933,20.2803,20.8374,21.641,22.5809,30.48,8898362741.78,1.0236,5.1,1.27,106460212.81,,,1518364800000
20180213,3315673,21.1327,21.5264,20.8669,21.0539,20.5263,20.6631,21.5766,22.4506,30.4231,8881753571.94,-0.0401,-0.19,0.84,71689680.4,,,1518451200000
20180214,1185811,21.2016,21.2016,20.6996,20.7882,20.737,20.5716,21.5116,22.303,30.0391,8769641675.52,-0.2653,-1.26,0.29,25097359.65,,,1518537600000
20180222,3491806,21.0145,21.2114,20.9161,20.9752,20.796,20.6139,21.4594,22.1747,30.3094,8848535232.26,0.1871,0.9,0.88,74808104.15,,,1519228800000
20180223,2913513,21.1819,21.2901,20.7488,21.0736,20.9968,20.6258,21.4024,22.0356,30.4516,8890058156.86,0.0986,0.47,0.73,62166517.76,,,1519315200000
20180226,5998938,21.2409,21.861,20.9752,21.802,21.1386,20.7094,21.3655,21.9253,31.5041,9197327798.9,0.7291,3.46,1.5,131201841.53,,,1519574400000
