date,volume,open,high,low,close,ma5,ma10,ma20,ma30,pe,market_capital,chg,percent,turnoverrate,amount,volume_post,amount_post,timestamp
20180115,2145272,12.12,12.1489,11.6769,11.7539,12.1316,12.1807,12.0497,12.1072,41.3335,3610956000.0,-0.4049,-3.33,0.8,26560088.4,,,1515945600000
20180116,1295635,11.9948,12.0237,11.7636,11.8117,12.0198,12.1566,12.0309,12.0799,41.5368,3628714800.0,0.0576,0.49,0.48,15921731.4,,,1516032000000
20180117,4475539,11.8117,12.3127,11.8117,12.2838,12.0468,12.1711,12.0372,12.104,43.1969,3773745000.0,0.4725,4.0,1.63,56455447.69,,,1516118400000
20180118,3015339,12.3224,12.3994,12.0719,12.1778,12.0372,12.1749,12.0502,12.1094,42.8242,3741187200.0,-0.1056,-0.86,1.12,38198322.07,,,1516204800000
20180119,1796152,12.043,12.2935,12.043,12.1297,12.0314,12.1402,12.0507,12.1114,42.6548,3726388200.0,-0.0487,-0.4,0.67,22714731.35,,,1516291200000
20180122,2410902,12.1875,12.226,11.9274,12.2164,12.1239,12.1277,12.0714,12.1146,42.9597,3753026400.0,0.0861,0.71,0.89,30284268.26,,,1516550400000
20180123,4262191,12.2742,12.4765,12.1875,12.3705,12.2356,12.1277,12.1061,12.1152,43.5018,3800383200.0,0.1539,1.26,1.58,54632909.91,,,1516636800000
20180124,4053193,12.4476,12.5729,12.332,12.5151,12.2819,12.1644,12.1311,12.1316,44.01,3844780200.0,0.1447,1.17,1.5,52447877.42,,,1516723200000
20180125,4381668,12.4283,12.6981,12.332,12.3609,12.3185,12.1778,12.1643,12.1268,43.4679,3797423400.0,-0.1539,-1.23,1.62,56958328.62,,,1516809600000
20180126,2426704,12.3609,12.4765,12.2357,12.2838,12.3493,12.1904,12.1908,12.1175,43.1969,3773745000.0,-0.0766,-0.62,0.9,31134172.2,,,1516896000000
20180129,2559599,12.4572,12.4765,12.2164,12.3609,12.3782,12.2511,12.2159,12.1168,43.4679,3797423400.0,0.0774,0.63,0.95,32776650.08,,,1517155200000
20180130,1863006,12.3224,12.4476,12.2357,12.3898,12.3821,12.3089,12.2327,12.1236,43.5696,3806302800.0,0.0284,0.23,0.68,23860012.91,,,1517241600000
20180131,3204207,12.4091,12.4091,11.725,11.8021,12.2395,12.2607,12.2159,12.1117,41.5029,3625755000.0,-0.5873,-4.74,1.18,39786627.8,,,1517328000000
20180201,5370261,11.8021,11.8599,10.646,10.6653,11.9004,12.1094,12.1422,12.0699,37.5051,3276498600.0,-1.1365,-9.63,1.97,61955873.7,,,1517414400000
20180202,2268701,10.6267,10.8579,10.2124,10.5593,11.5555,11.9524,12.0463,12.0179,37.1324,3243940800.0,-0.1056,-0.99,0.83,25044553.85,,,1517500800000
20180205,1983657,10.5207,10.7809,10.2702,10.2799,11.1393,11.7588,11.9432,11.9672,36.1499,3158106600.0,-0.2798,-2.65,0.7,21652802.45,,,1517760000000
20180206,6100467,10.1257,10.2124,9.249,9.249,10.5111,11.4466,11.7872,11.8862,32.5247,2841408000.0,-1.0311,-10.03,2.27,60449294.23,,,1517846400000
20180207,4609938,9.4417,9.538,8.6709,9.1527,9.9812,11.1104,11.6374,11.7909,32.1859,2811810000.0,-0.0962,-1.04,1.71,43694183.76,,,1517932800000
20180208,3054822,9.1527,9.4706,9.0756,9.4321,9.7346,10.8175,11.4977,11.7154,33.1684,2897644200.0,0.2792,3.05,1.13,29561372.85,,,1518019200000
20180209,2803928,9.2586,9.3935,9.037,9.2008,9.4629,10.5092,11.3498,11.6303,32.3553,2826609000.0,-0.2311,-2.45,1.04,26889569.24,,,1518105600000
20180212,1902176,9.2297,9.461,9.2297,9.3357,9.2741,10.2067,11.2289,11.5461,32.8296,2868046200.0,0.1352,1.47,0.7,18548637.18,,,1518364800000
20180213,2713799,9.461,9.7885,9.3261,9.4321,9.3107,9.9109,11.1099,11.4588,33.1684,2897644200.0,0.0962,1.03,1.0,27035582.24,,,1518451200000
20180214,1739258,9.3164,9.461,9.2972,9.3742,9.355,9.6681,10.9644,11.3666,32.9652,2879885400.0,-0.0575,-0.61,0.64,16894616.36,,,1518537600000
20180222,1690933,9.4417,9.5958,9.4417,9.5669,9.3819,9.5583,10.8339,11.2809,33.6428,2939081400.0,0.1931,2.06,0.63,16745294.26,,,1519228800000
20180223,2068264,9.6151,9.856,9.538,9.6633,9.4744,9.4687,10.7105,11.1871,33.9816,2968679400.0,0.0966,1.01,0.77,20770088.1,,,1519315200000
20180226,3287196,9.7596,10.1643,9.6633,10.0197,9.6112,9.4427,10.6007,11.1097,35.2351,3078192000.0,0.3566,3.69,1.21,34033192.64,,,1519574400000
20180227,3772167,10.1354,10.5593,9.933,10.2221,9.7692,9.54,10.4933,11.0381,35.9466,3140347800.0,0.2024,2.02,1.4,39907886.97,,,1519660800000
20180228,2603644,10.0679,10.357,9.9234,10.2028,9.935,9.645,10.3777,10.9732,35.8788,3134428200.0,-0.0194,-0.19,0.96,27430358.05,,,1519747200000
20180301,2943502,10.1161,10.2606,10.039,10.1739,10.0564,9.7192,10.2683,10.9048,35.7772,3125548800.0,-0.0286,-0.28,1.07,31045692.48,,,1519833600000
20180302,2223676,10.0968,10.2317,10.0197,10.0197,10.1276,9.801,10.1551,10.8335,35.2351,3078192000.0,-0.1547,-1.52,0.81,23315392.61,,,1519920000000
20180305,2332911,10.0776,10.2317,10.039,10.1739,10.1585,9.8849,10.0458,10.7809,35.7772,3125548800.0,0.1543,1.54,0.84,24582899.31,,,1520179200000
20180306,3906393,10.1932,10.3955,10.0583,10.3859,10.1912,9.9802,9.9456,10.7333,36.5225,3190664400.0,0.2116,2.08,1.45,41568194.78,,,1520265600000
20180307,3192909,10.3666,10.4726,10.1643,10.2413,10.1989,10.067,9.8675,10.6653,36.0143,3146267400.0,-0.1444,-1.39,1.19,34074165.49,,,1520352000000
20180308,2289127,10.2221,10.3762,10.2028,10.328,10.2298,10.1431,9.8507,10.6036,36.3193,3172905600.0,0.087,0.85,0.84,24432715.15,,,1520438400000
20180309,4721257,10.3377,10.646,10.2606,10.5689,10.3396,10.2336,9.8511,10.5516,37.1663,3246900600.0,0.2406,2.33,1.74,51444497.49,,,1520524800000
20180312,5576418,11.0795,11.0795,10.5496,10.6556,10.4359,10.2972,9.8699,10.4995,37.4712,3273538800.0,0.0867,0.82,2.08,61845652.15,,,1520784000000
20180313,14069723,10.7712,11.725,10.6942,11.725,10.7038,10.4475,9.9937,10.478,41.2319,3602076600.0,1.0698,10.04,5.25,169023354.94,,,1520870400000
20180314,23639184,11.5612,12.9004,11.4456,12.9004,11.2356,10.7173,10.1811,10.4909,45.3652,3963172200.0,1.1749,10.02,8.84,295298390.78,,,1520956800000
20180315,37309733,13.5363,14.1914,13.1895,14.1914,12.0083,11.119,10.4191,10.5519,49.9051,4359785400.0,1.2913,10.01,13.99,533849504.14,,,1521043200000
20180316,54363387,15.0393,15.6077,14.6924,15.6077,13.016,11.6778,10.7394,10.6627,54.8855,4794876000.0,1.4163,9.98,20.33,860634252.33,,,1521129600000
20180321,4041847,17.1685,17.1685,17.1685,17.1685,14.3186,12.3773,11.1311,10.8229,60.374,5274363600.0,1.5608,10.0,1.5,72025713.54,,,1521561600000
20180322,48233763,18.3053,18.8834,17.9296,18.8834,15.7503,13.227,11.6036,11.0394,66.4046,5801208000.0,1.7151,9.99,18.09,923096233.58,,,1521648000000
20180323,73636324,18.8834,19.7505,17.7562,18.0645,16.7831,14.0093,12.0381,11.2481,63.5248,5549625000.0,-0.8196,-4.34,26.89,1429462446.7,,,1521734400000
20180326,53854657,17.8043,18.5943,17.0721,18.2957,17.604,14.8061,12.4746,11.5025,64.338,5620660200.0,0.2312,1.28,19.72,1001192626.74,,,1521993600000
20180327,65134228,17.8332,19.2495,17.8236,19.0279,18.288,15.652,12.9428,11.7848,66.9128,5845605000.0,0.7318,4.0,23.68,1251494748.14,,,1522080000000
20180328,71173981,18.6425,19.7505,17.1299,17.2455,18.3034,16.311,13.3041,12.017,60.645,5298042000.0,-1.783,-9.37,26.48,1377750650.72,,,1522166400000
20180329,41972464,16.9565,17.7658,16.8313,17.0432,17.9354,16.8428,13.6452,12.2768,59.9336,5235886200.0,-0.2018,-1.17,15.42,746676462.7,,,1522252800000
20180330,37058950,17.0047,17.5538,16.8023,17.1203,17.7465,17.2648,13.991,12.5423,60.2046,5259564600.0,0.0767,0.45,13.57,659324529.63,,,1522339200000
20180402,42675014,17.0528,18.0066,16.8794,17.3033,17.548,17.576,14.3475,12.8047,68.651,5315800800.0,0.1832,1.07,15.77,769026380.11,,,1522598400000
